Longitud,Latitud,weighted_adjusted_score
2.28544,48.9484,0.25
2.2847,48.94847,0.25
2.2847,48.94847,0.25
2.2847,48.94847,0.25
2.2847,48.94847,0.25
2.2847,48.94847,0.25
2.26517,48.94085,0.25
2.26517,48.94085,0.25
2.26517,48.94085,0.25
2.26517,48.94085,0.25
2.26517,48.94085,0.25
2.28698,48.9462,0.25
2.28698,48.9462,0.25
2.28698,48.9462,0.25
2.28698,48.9462,0.25
2.28698,48.9462,0.25
2.28877,48.93848,0.25
2.28877,48.93848,0.25
2.28877,48.93848,0.25
2.28877,48.93848,0.25
2.28877,48.93848,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.30089,48.91842,0.25
2.30089,48.91842,0.25
2.30089,48.91842,0.25
2.30089,48.91842,0.25
2.30089,48.91842,0.25
2.28871,48.94487,0.25
2.28871,48.94487,0.25
2.28871,48.94487,0.25
2.28871,48.94487,0.25
2.28871,48.94487,0.25
2.30191,48.94864,0.25
2.30191,48.94864,0.25
2.30191,48.94864,0.25
2.30191,48.94864,0.25
2.30191,48.94864,0.25
2.29585,48.94805,0.25
2.29585,48.94805,0.25
2.29585,48.94805,0.25
2.29585,48.94805,0.25
2.29585,48.94805,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.30926,48.92776,0.25
2.30926,48.92776,0.25
2.30926,48.92776,0.25
2.30926,48.92776,0.25
2.30926,48.92776,0.25
2.27973,48.94037,0.25
2.27973,48.94037,0.25
2.27973,48.94037,0.25
2.27973,48.94037,0.25
2.27973,48.94037,0.25
2.29332,48.94276,0.25
2.29332,48.94276,0.25
2.29332,48.94276,0.25
2.29332,48.94276,0.25
2.29332,48.94276,0.25
2.30464,48.93678,0.25
2.30464,48.93678,0.25
2.30464,48.93678,0.25
2.30464,48.93678,0.25
2.30464,48.93678,0.25
2.30623,48.92609,0.25
2.30623,48.92609,0.25
2.30623,48.92609,0.25
2.30623,48.92609,0.25
2.30623,48.92609,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.28094,48.94403,0.25
2.28094,48.94403,0.25
2.28094,48.94403,0.25
2.28094,48.94403,0.25
2.28094,48.94403,0.25
2.27164,48.9461,0.25
2.27164,48.9461,0.25
2.27164,48.9461,0.25
2.27164,48.9461,0.25
2.27164,48.9461,0.25
2.31544,48.93034,0.25
2.31544,48.93034,0.25
2.31544,48.93034,0.25
2.31544,48.93034,0.25
2.31544,48.93034,0.25
2.28338,48.94848,0.25
2.28338,48.94848,0.25
2.28338,48.94848,0.25
2.28338,48.94848,0.25
2.28338,48.94848,0.25
2.28442,48.94428,0.25
2.28442,48.94428,0.25
2.28442,48.94428,0.25
2.28442,48.94428,0.25
2.28442,48.94428,0.25
2.31529,48.92308,0.25
2.31529,48.92308,0.25
2.31529,48.92308,0.25
2.31529,48.92308,0.25
2.31529,48.92308,0.25
2.28267,48.94526,0.25
2.28267,48.94526,0.25
2.28267,48.94526,0.25
2.28267,48.94526,0.25
2.28267,48.94526,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.32487,48.92192,0.25
2.32487,48.92192,0.25
2.32487,48.92192,0.25
2.32487,48.92192,0.25
2.32487,48.92192,0.25
2.28157,48.94706,0.25
2.28157,48.94706,0.25
2.28157,48.94706,0.25
2.28157,48.94706,0.25
2.28157,48.94706,0.25
2.30627,48.9313,0.25
2.30627,48.9313,0.25
2.30627,48.9313,0.25
2.30627,48.9313,0.25
2.30627,48.9313,0.25
2.2979,48.94326,0.25
2.2979,48.94326,0.25
2.2979,48.94326,0.25
2.2979,48.94326,0.25
2.2979,48.94326,0.25
2.28577,48.94427,0.25
2.28577,48.94427,0.25
2.28577,48.94427,0.25
2.28577,48.94427,0.25
2.28577,48.94427,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.31529,48.92915,0.25
2.31529,48.92915,0.25
2.31529,48.92915,0.25
2.31529,48.92915,0.25
2.31529,48.92915,0.25
2.2821,48.94318,0.25
2.2821,48.94318,0.25
2.2821,48.94318,0.25
2.2821,48.94318,0.25
2.2821,48.94318,0.25
2.31361,48.92846,0.25
2.31361,48.92846,0.25
2.31361,48.92846,0.25
2.31361,48.92846,0.25
2.31361,48.92846,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29619,48.93245,0.25
2.29675,48.9288,0.25
2.29675,48.9288,0.25
2.29675,48.9288,0.25
2.29675,48.9288,0.25
2.29675,48.9288,0.25
2.32323,48.9256,0.25
2.32323,48.9256,0.25
2.32323,48.9256,0.25
2.32323,48.9256,0.25
2.32323,48.9256,0.25
2.29007,48.94782,0.25
2.29007,48.94782,0.25
2.29007,48.94782,0.25
2.29007,48.94782,0.25
2.29007,48.94782,0.25
2.27605,48.94622,0.25
2.27605,48.94622,0.25
2.27605,48.94622,0.25
2.27605,48.94622,0.25
2.27605,48.94622,0.25
2.29448,48.948,0.25
2.29448,48.948,0.25
2.29448,48.948,0.25
2.29448,48.948,0.25
2.29448,48.948,0.25
2.29324,48.9489,0.25
2.29324,48.9489,0.25
2.29324,48.9489,0.25
2.29324,48.9489,0.25
2.29324,48.9489,0.25
2.28627,48.94053,0.25
2.28627,48.94053,0.25
2.28627,48.94053,0.25
2.28627,48.94053,0.25
2.28627,48.94053,0.25
2.27627,48.93831,0.25
2.27627,48.93831,0.25
2.27627,48.93831,0.25
2.27627,48.93831,0.25
2.27627,48.93831,0.25
2.28642,48.93868,0.25
2.28642,48.93868,0.25
2.28642,48.93868,0.25
2.28642,48.93868,0.25
2.28642,48.93868,0.25
2.31626,48.9251,0.25
2.31626,48.9251,0.25
2.31626,48.9251,0.25
2.31626,48.9251,0.25
2.31626,48.9251,0.25
2.2818,48.9369,0.25
2.2818,48.9369,0.25
2.2818,48.9369,0.25
2.2818,48.9369,0.25
2.2818,48.9369,0.25
2.31212,48.92982,0.25
2.31212,48.92982,0.25
2.31212,48.92982,0.25
2.31212,48.92982,0.25
2.31212,48.92982,0.25
2.28829,48.94283,0.25
2.28829,48.94283,0.25
2.28829,48.94283,0.25
2.28829,48.94283,0.25
2.28829,48.94283,0.25
2.29963,48.94311,0.25
2.29963,48.94311,0.25
2.29963,48.94311,0.25
2.29963,48.94311,0.25
2.29963,48.94311,0.25
2.30743,48.93136,0.25
2.30743,48.93136,0.25
2.30743,48.93136,0.25
2.30743,48.93136,0.25
2.30743,48.93136,0.25
2.29867,48.94924,0.25
2.29867,48.94924,0.25
2.29867,48.94924,0.25
2.29867,48.94924,0.25
2.29867,48.94924,0.25
2.28446,48.9453,0.25
2.28446,48.9453,0.25
2.28446,48.9453,0.25
2.28446,48.9453,0.25
2.28446,48.9453,0.25
2.27592,48.94143,0.25
2.27592,48.94143,0.25
2.27592,48.94143,0.25
2.27592,48.94143,0.25
2.27592,48.94143,0.25
2.30092,48.94636,0.25
2.30092,48.94636,0.25
2.30092,48.94636,0.25
2.30092,48.94636,0.25
2.30092,48.94636,0.25
2.28424,48.94903,0.25
2.28424,48.94903,0.25
2.28424,48.94903,0.25
2.28424,48.94903,0.25
2.28424,48.94903,0.25
2.30916,48.93333,0.25
2.30916,48.93333,0.25
2.30916,48.93333,0.25
2.30916,48.93333,0.25
2.30916,48.93333,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.3463,49.16302,0.25
1.3463,49.16302,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.37354,49.16754,0.25
1.37354,49.16754,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.37917,49.15659,0.25
1.37917,49.15659,0.25
1.38279,49.16053,0.25
1.38279,49.16053,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.38157,49.16769,0.25
1.38157,49.16769,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34894,49.16612,0.25
1.34894,49.16612,0.25
1.35013,49.1688,0.25
1.35013,49.1688,0.25
1.35256,49.15627,0.25
1.35256,49.15627,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
1.34536,49.1596,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.17635,49.48796,0.25
0.17635,49.48796,0.25
0.17635,49.48796,0.25
0.17635,49.48796,0.25
0.17635,49.48796,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.15712,49.49713,0.25
0.15712,49.49713,0.25
0.15712,49.49713,0.25
0.15712,49.49713,0.25
0.15712,49.49713,0.25
0.18881,49.48026,0.25
0.18881,49.48026,0.25
0.18881,49.48026,0.25
0.18881,49.48026,0.25
0.18881,49.48026,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.17669,49.51571,0.25
0.17669,49.51571,0.25
0.17669,49.51571,0.25
0.17669,49.51571,0.25
0.17669,49.51571,0.25
0.12875,49.48712,0.25
0.12875,49.48712,0.25
0.12875,49.48712,0.25
0.12875,49.48712,0.25
0.12875,49.48712,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.18901,49.48535,0.25
0.18901,49.48535,0.25
0.18901,49.48535,0.25
0.18901,49.48535,0.25
0.18901,49.48535,0.25
0.14573,49.47524,0.25
0.14573,49.47524,0.25
0.14573,49.47524,0.25
0.14573,49.47524,0.25
0.14573,49.47524,0.25
0.14607,49.49607,0.25
0.14607,49.49607,0.25
0.14607,49.49607,0.25
0.14607,49.49607,0.25
0.14607,49.49607,0.25
0.1614,49.49142,0.25
0.1614,49.49142,0.25
0.1614,49.49142,0.25
0.1614,49.49142,0.25
0.1614,49.49142,0.25
0.16314,49.4854,0.25
0.16314,49.4854,0.25
0.16314,49.4854,0.25
0.16314,49.4854,0.25
0.16314,49.4854,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12616,49.47942,0.25
0.12616,49.47942,0.25
0.12616,49.47942,0.25
0.12616,49.47942,0.25
0.12616,49.47942,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.11093,49.49552,0.25
0.11093,49.49552,0.25
0.11093,49.49552,0.25
0.11093,49.49552,0.25
0.11093,49.49552,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.18484,49.4967,0.25
0.18484,49.4967,0.25
0.18484,49.4967,0.25
0.18484,49.4967,0.25
0.18484,49.4967,0.25
0.14175,49.49575,0.25
0.14175,49.49575,0.25
0.14175,49.49575,0.25
0.14175,49.49575,0.25
0.14175,49.49575,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13776,49.47035,0.25
0.13776,49.47035,0.25
0.13776,49.47035,0.25
0.13776,49.47035,0.25
0.13776,49.47035,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.16523,49.48613,0.25
0.16523,49.48613,0.25
0.16523,49.48613,0.25
0.16523,49.48613,0.25
0.16523,49.48613,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.12959,49.50042,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.08949,49.521,0.25
0.08949,49.521,0.25
0.08949,49.521,0.25
0.08949,49.521,0.25
0.08949,49.521,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13243,49.493,0.25
0.13243,49.493,0.25
0.13243,49.493,0.25
0.13243,49.493,0.25
0.13243,49.493,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.14472,49.48898,0.25
0.14472,49.48898,0.25
0.14472,49.48898,0.25
0.14472,49.48898,0.25
0.14472,49.48898,0.25
0.14016,49.48237,0.25
0.14016,49.48237,0.25
0.14016,49.48237,0.25
0.14016,49.48237,0.25
0.14016,49.48237,0.25
0.09957,49.50351,0.25
0.09957,49.50351,0.25
0.09957,49.50351,0.25
0.09957,49.50351,0.25
0.09957,49.50351,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
0.13511,49.5052,0.25
6.01895,46.56152,0.25
5.99865,46.5368,0.25
6.00425,46.53867,0.25
5.99806,46.56534,0.25
6.00045,46.56579,0.25
6.02866,46.5363,0.25
4.72188,44.54746,0.25
4.74569,44.53118,0.25
4.74572,44.58149,0.25
4.73596,44.52528,0.25
4.74731,44.53026,0.25
4.72935,44.53265,0.25
4.73258,44.53615,0.25
4.73758,44.53142,0.25
4.74012,44.57658,0.25
4.78163,44.56926,0.25
4.73364,44.53142,0.25
4.74101,44.52695,0.25
4.71909,44.54929,0.25
4.70179,44.55906,0.25
4.06892,46.03432,0.25
4.06892,46.03432,0.125
4.06892,46.03432,0.25
4.06892,46.03432,0.25
4.06892,46.03432,0.125
4.09655,46.0552,0.25
4.09655,46.0552,0.125
4.09655,46.0552,0.25
4.09655,46.0552,0.25
4.09655,46.0552,0.125
4.07686,46.04215,0.25
4.07686,46.04215,0.125
4.07686,46.04215,0.25
4.07686,46.04215,0.25
4.07686,46.04215,0.125
4.08622,46.0551,0.25
4.08622,46.0551,0.125
4.08622,46.0551,0.25
4.08622,46.0551,0.25
4.08622,46.0551,0.125
4.09509,46.0528,0.25
4.09509,46.0528,0.125
4.09509,46.0528,0.25
4.09509,46.0528,0.25
4.09509,46.0528,0.125
4.07317,46.05197,0.25
4.07317,46.05197,0.125
4.07317,46.05197,0.25
4.07317,46.05197,0.25
4.07317,46.05197,0.125
4.09192,46.04257,0.25
4.09192,46.04257,0.125
4.09192,46.04257,0.25
4.09192,46.04257,0.25
4.09192,46.04257,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.0914,46.04099,0.25
4.0914,46.04099,0.125
4.0914,46.04099,0.25
4.0914,46.04099,0.25
4.0914,46.04099,0.125
4.09752,46.05503,0.25
4.09752,46.05503,0.125
4.09752,46.05503,0.25
4.09752,46.05503,0.25
4.09752,46.05503,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.07707,46.06318,0.25
4.07707,46.06318,0.125
4.07707,46.06318,0.25
4.07707,46.06318,0.25
4.07707,46.06318,0.125
4.08603,46.06697,0.25
4.08603,46.06697,0.125
4.08603,46.06697,0.25
4.08603,46.06697,0.25
4.08603,46.06697,0.125
4.06892,46.03432,0.25
4.06892,46.03432,0.125
4.06892,46.03432,0.25
4.06892,46.03432,0.25
4.06892,46.03432,0.125
4.06321,46.03467,0.25
4.06321,46.03467,0.125
4.06321,46.03467,0.25
4.06321,46.03467,0.25
4.06321,46.03467,0.125
4.06892,46.03432,0.25
4.06892,46.03432,0.125
4.06892,46.03432,0.25
4.06892,46.03432,0.25
4.06892,46.03432,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.08945,46.04987,0.25
4.08945,46.04987,0.125
4.08945,46.04987,0.25
4.08945,46.04987,0.25
4.08945,46.04987,0.125
4.08231,46.0665,0.25
4.08231,46.0665,0.125
4.08231,46.0665,0.25
4.08231,46.0665,0.25
4.08231,46.0665,0.125
4.09106,46.06648,0.25
4.09106,46.06648,0.125
4.09106,46.06648,0.25
4.09106,46.06648,0.25
4.09106,46.06648,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.06895,46.03452,0.25
4.06895,46.03452,0.25
4.06895,46.03452,0.125
4.07194,46.02765,0.25
4.07194,46.02765,0.125
4.07194,46.02765,0.25
4.07194,46.02765,0.25
4.07194,46.02765,0.125
4.08157,46.06382,0.25
4.08157,46.06382,0.125
4.08157,46.06382,0.25
4.08157,46.06382,0.25
4.08157,46.06382,0.125
4.08167,46.05965,0.25
4.08167,46.05965,0.125
4.08167,46.05965,0.25
4.08167,46.05965,0.25
4.08167,46.05965,0.125
4.06391,46.03317,0.25
4.06391,46.03317,0.125
4.06391,46.03317,0.25
4.06391,46.03317,0.25
4.06391,46.03317,0.125
4.08869,46.06136,0.25
4.08869,46.06136,0.125
4.08869,46.06136,0.25
4.08869,46.06136,0.25
4.08869,46.06136,0.125
4.08444,46.05077,0.25
4.08444,46.05077,0.125
4.08444,46.05077,0.25
4.08444,46.05077,0.25
4.08444,46.05077,0.125
4.08705,46.06646,0.25
4.08705,46.06646,0.125
4.08705,46.06646,0.25
4.08705,46.06646,0.25
4.08705,46.06646,0.125
4.08301,46.05944,0.25
4.08301,46.05944,0.125
4.08301,46.05944,0.25
4.08301,46.05944,0.25
4.08301,46.05944,0.125
4.08403,46.05281,0.25
4.08403,46.05281,0.125
4.08403,46.05281,0.25
4.08403,46.05281,0.25
4.08403,46.05281,0.125
4.92435,45.7868,0.125
4.93563,45.77293,0.125
4.93749,45.77838,0.125
4.943,45.78672,0.125
4.93577,45.77628,0.125
4.93529,45.75515,0.125
4.91986,45.76246,0.125
4.90815,45.776,0.125
4.92435,45.7868,0.125
4.92435,45.7868,0.125
4.94012,45.78311,0.125
4.92854,45.76613,0.125
4.93165,45.76669,0.125
4.96525,45.8082,0.125
4.91005,45.77983,0.125
4.93091,45.76384,0.125
4.9365,45.75949,0.125
4.93758,45.77878,0.125
4.93585,45.76758,0.125
4.93384,45.77744,0.125
4.92646,45.75359,0.125
4.93687,45.77571,0.125
6.53455,46.06009,0.25
6.53455,46.06009,0.25
6.53455,46.06009,0.25
6.53626,46.06995,0.25
6.53626,46.06995,0.25
6.53626,46.06995,0.25
6.53189,46.07338,0.25
6.53189,46.07338,0.25
6.53189,46.07338,0.25
6.53094,46.07061,0.25
6.53094,46.07061,0.25
6.53094,46.07061,0.25
6.52765,46.07145,0.25
6.52765,46.07145,0.25
6.52765,46.07145,0.25
6.51887,46.07166,0.25
6.51887,46.07166,0.25
6.51887,46.07166,0.25
6.52525,46.06396,0.25
6.52525,46.06396,0.25
6.52525,46.06396,0.25
6.51999,46.07072,0.25
6.51999,46.07072,0.25
6.51999,46.07072,0.25
6.52009,46.06162,0.25
6.52009,46.06162,0.25
6.52009,46.06162,0.25
7.17975,47.79482,0.25
7.18235,47.78768,0.25
7.19933,47.79406,0.25
7.1896,47.80993,0.25
7.18873,47.80879,0.25
7.18465,47.79299,0.25
7.18657,47.79097,0.25
7.16879,47.787,0.25
7.18421,47.78929,0.25
7.19283,47.79474,0.25
7.16787,47.79477,0.25
7.18942,47.78901,0.25
7.1848,47.80892,0.25
7.19798,47.80526,0.25
7.19142,47.7918,0.25
7.19412,47.80061,0.25
7.19989,47.80117,0.25
7.19837,47.81257,0.25
7.1966,47.79327,0.25
7.18228,47.8004,0.25
7.18301,47.79096,0.25
7.16609,47.79883,0.25
7.17006,47.78826,0.25
7.19134,47.78758,0.25
6.71459,49.12929,0.125
6.69589,49.14761,0.125
6.70906,49.14087,0.125
6.70831,49.14361,0.125
6.71047,49.13965,0.125
6.70918,49.14083,0.125
6.69144,49.14507,0.125
6.70918,49.14083,0.125
6.69104,49.14238,0.125
6.71446,49.14144,0.125
6.70925,49.14091,0.125
6.70928,49.14108,0.125
6.71524,49.13948,0.125
6.70865,49.14328,0.125
6.72323,49.11934,0.125
6.7759,49.15609,0.125
6.70824,49.1432,0.125
6.7227,49.14978,0.125
6.69382,49.14269,0.125
6.7087,49.14353,0.125
6.70898,49.14374,0.125
6.69817,49.14709,0.125
6.72179,49.14712,0.125
6.70862,49.1436,0.125
6.70831,49.1432,0.125
6.70881,49.1435,0.125
6.70117,49.14535,0.125
6.70845,49.14329,0.125
6.71459,49.12929,0.125
6.70865,49.14319,0.125
6.70931,49.14081,0.125
6.7083,49.14331,0.125
6.70918,49.14083,0.125
6.70937,49.14068,0.125
6.71087,49.14436,0.125
6.72817,49.14046,0.125
6.7079,49.15492,0.125
6.71928,49.15143,0.125
6.71459,49.12929,0.125
6.7008,49.103,0.125
6.69416,49.10447,0.125
6.70827,49.14343,0.125
6.71412,49.14503,0.125
6.74046,49.1449,0.125
6.70826,49.14334,0.125
6.72512,49.11563,0.125
6.74836,48.01561,0.125
3.44533,50.31244,0.25
3.42805,50.30473,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.125
3.19874,50.68526,0.125
3.19874,50.68526,0.25
3.19874,50.68526,0.125
3.19874,50.68526,0.125
3.19874,50.68526,0.125
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.125
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.19874,50.68526,0.125
3.19874,50.68526,0.25
3.19874,50.68526,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.125
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.125
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.25
3.18233,50.68687,0.125
3.18233,50.68687,0.25
3.18233,50.68687,0.25
